bin_key,n,no_op_count,damp_low_band_count,majority_action,minority_fraction,evaluated,fiber_incompatible
18;18;15;115;2;2;14;14;98;0;3;0;7;55;6;0;0;6;33;55;7;27;7;0;0;0;6;2;0;0;0;2,53,53,0,no_op,0.0,True,False
18;18;16;117;2;2;14;14;98;0;3;0;7;55;6;0;0;6;33;55;7;27;7;0;0;0;6;2;0;0;0;2,53,53,0,no_op,0.0,True,False
18;18;21;28;14;2;13;2;98;0;3;0;13;30;11;17;17;11;27;30;9;10;9;16;0;0;2;0;0;0;2;5,53,53,0,no_op,0.0,True,False
18;18;24;124;1;3;13;15;98;0;3;0;9;58;3;1;1;3;31;58;10;26;10;0;0;0;5;1;0;0;0;4,53,53,0,no_op,0.0,True,False
18;18;24;26;15;3;13;1;98;0;3;0;14;29;10;17;17;10;26;29;10;10;10;16;0;0;3;0;0;0;2;5,53,53,0,no_op,0.0,True,False
18;18;27;126;1;3;13;15;98;0;3;0;10;59;2;2;2;2;30;59;11;26;11;0;0;0;5;0;0;0;0;4,53,53,0,no_op,0.0,True,False
18;18;2;59;10;0;16;6;98;0;3;0;6;38;17;9;9;17;34;38;1;14;1;12;0;0;0;4;0;0;5;2,53,53,0,no_op,0.0,True,False
18;18;2;93;6;0;16;10;98;0;3;0;4;48;13;1;1;13;35;48;1;23;1;3;0;0;5;6;0;0;1;0,53,53,0,no_op,0.0,True,False
18;18;41;17;16;5;11;0;98;0;3;0;19;27;4;16;16;4;21;27;14;13;14;13;0;0;6;1;0;0;0;3,53,53,0,no_op,0.0,True,False
18;18;54;136;0;7;9;16;98;0;3;0;18;63;0;10;10;0;22;63;16;20;16;6;0;0;0;1;0;1;4;4,53,53,0,no_op,0.0,True,False
18;18;54;14;16;7;9;0;98;0;3;0;23;27;1;14;14;1;17;27;16;16;16;10;0;0;6;3;1;0;0;2,53,53,0,no_op,0.0,True,False
18;18;86;131;0;11;5;16;98;0;3;0;27;63;5;17;17;5;13;63;13;12;13;14;0;0;1;5;0;1;4;1,53,53,0,no_op,0.0,True,False
18;18;86;18;16;11;5;0;98;0;3;0;32;30;0;5;5;0;8;30;14;24;14;2;0;0;3;6;1;0;3;0,53,53,0,no_op,0.0,True,False
18;18;98;124;1;13;3;15;98;0;3;0;31;61;9;17;17;9;9;61;10;10;10;16;0;0;3;6;0;1;3;0,53,53,0,no_op,0.0,True,False
18;18;9;42;12;1;15;3;98;0;3;0;9;33;15;14;14;15;31;33;4;11;4;15;0;0;0;1;0;0;4;4,53,53,0,no_op,0.0,True,False
18;18;0;78;8;0;16;8;98;0;3;0;4;43;16;4;4;16;36;43;0;20;0;7;0;0;2;6;0;0;3;0,52,52,0,no_op,0.0,True,False
18;18;111;112;3;15;1;13;98;0;3;0;35;58;14;15;15;14;5;58;5;11;5;16;0;0;5;5;0;1;1;0,52,52,0,no_op,0.0,True,False
18;18;113;42;12;15;1;3;98;0;3;0;39;38;9;0;0;9;1;38;4;26;4;0;0;0;0;2;1;0;5;3,52,52,0,no_op,0.0,True,False
18;18;11;39;13;1;15;3;98;0;3;0;9;33;14;15;15;14;31;33;5;11;5;16;0;0;0;1;0;0;4;4,52,52,0,no_op,0.0,True,False
18;18;121;60;10;16;0;6;98;0;3;0;40;44;14;2;2;14;0;44;0;22;0;4;0;0;2;0;1;1;3;5,52,52,0,no_op,0.0,True,False
18;18;123;76;8;16;0;8;98;0;3;0;40;48;17;5;5;17;0;48;0;18;0;8;0;0;4;0;1;1;1;4,52,52,0,no_op,0.0,True,False
18;18;16;116;2;2;14;14;98;0;3;0;7;55;6;0;0;6;33;55;7;27;7;0;0;0;6;2;0;0;0;2,52,52,0,no_op,0.0,True,False
18;18;43;16;16;6;10;0;98;0;3;0;20;27;4;16;16;4;20;27;15;14;15;13;0;0;6;1;1;0;0;3,52,52,0,no_op,0.0,True,False
18;18;6;102;4;0;16;12;98;0;3;0;5;51;11;0;0;11;35;51;3;25;3;1;0;0;6;5;0;0;0;0,52,52,0,no_op,0.0,True,False
18;18;86;131;0;11;5;16;98;0;3;0;27;63;5;17;17;5;13;63;13;12;13;14;0;0;1;5;0;1;4;0,52,52,0,no_op,0.0,True,False
18;18;0;68;9;0;16;7;98;0;3;0;5;40;17;7;7;17;35;40;0;17;0;10;0;0;1;5;0;0;4;1,51,51,0,no_op,0.0,True,False
18;18;117;49;12;16;0;4;98;0;3;0;40;40;11;0;0;11;0;40;3;25;3;1;0;0;0;1;1;0;4;4,51,51,0,no_op,0.0,True,False
18;18;121;91;6;16;0;10;98;0;3;0;39;53;17;9;9;17;1;53;1;14;1;12;0;0;6;2;1;1;0;3,51,51,0,no_op,0.0,True,False
18;18;18;31;14;2;14;2;98;0;3;0;12;31;12;17;17;12;28;31;8;10;8;16;0;0;2;0;0;0;3;5,51,51,0,no_op,0.0,True,False
18;18;1;89;6;0;16;10;98;0;3;0;4;46;14;2;2;14;36;46;0;22;0;4;0;0;4;6;0;0;2;0,51,51,0,no_op,0.0,True,False
18;18;21;122;2;2;13;14;98;0;3;0;9;57;4;1;1;4;31;57;9;27;9;0;0;0;6;1;0;0;0;3,51,51,0,no_op,0.0,True,False
18;18;25;125;1;3;13;15;98;0;3;0;10;58;3;2;2;3;30;58;10;26;10;0;0;0;5;0;0;0;0;4,51,51,0,no_op,0.0,True,False
18;18;47;135;0;6;10;16;98;0;3;0;15;62;0;8;8;0;25;62;15;22;15;4;0;0;1;0;0;1;3;5,51,51,0,no_op,0.0,True,False
18;18;58;13;16;8;8;0;98;0;3;0;24;27;1;13;13;1;16;27;16;17;16;9;0;0;6;4;1;0;0;1,51,51,0,no_op,0.0,True,False
18;18;65;136;0;8;8;16;98;0;3;0;21;63;1;13;13;1;19;63;16;17;16;9;0;0;0;2;0;1;5;3,51,51,0,no_op,0.0,True,False
18;18;69;14;16;9;7;0;98;0;3;0;27;28;0;10;10;0;13;28;16;20;16;6;0;0;5;5;1;0;1;0,51,51,0,no_op,0.0,True,False
18;18;93;22;15;12;4;1;98;0;3;0;34;31;2;3;3;2;6;31;12;26;12;0;0;0;1;6;1;0;4;0,51,51,0,no_op,0.0,True,False
18;18;114;107;3;15;1;12;98;0;3;0;36;57;15;14;14;15;4;57;4;11;4;15;0;0;6;5;0;1;0;1,50,50,0,no_op,0.0,True,False
18;18;115;44;12;15;1;4;98;0;3;0;39;39;9;0;0;9;1;39;4;26;4;1;0;0;0;2;1;0;4;4,50,50,0,no_op,0.0,True,False
18;18;123;71;8;16;0;8;98;0;3;0;40;47;16;4;4;16;0;47;0;20;0;7;0;0;4;0;1;1;1;5,50,50,0,no_op,0.0,True,False
18;18;123;77;8;16;0;8;98;0;3;0;40;49;17;5;5;17;0;49;0;18;0;8;0;0;5;0;1;1;1;4,50,50,0,no_op,0.0,True,False
18;18;22;122;1;3;13;14;98;0;3;0;9;57;3;1;1;3;31;57;9;27;9;0;0;0;6;1;0;0;0;3,50,50,0,no_op,0.0,True,False
18;18;2;93;5;0;16;10;98;0;3;0;5;48;13;1;1;13;35;48;1;23;1;3;0;0;5;6;0;0;1;0,50,50,0,no_op,0.0,True,False
18;18;32;21;15;4;12;1;98;0;3;0;16;28;7;17;17;7;24;28;12;11;12;15;0;0;5;0;0;0;1;4,50,50,0,no_op,0.0,True,False
18;18;8;107;4;1;15;12;98;0;3;0;6;52;9;0;0;9;34;52;4;26;4;0;0;0;6;4;0;0;0;1,50,50,0,no_op,0.0,True,False
18;18;0;67;9;0;16;7;98;0;3;0;5;40;17;7;7;17;35;40;0;16;0;10;0;0;1;5;0;0;4;1,49,49,0,no_op,0.0,True,False
18;18;0;74;8;0;16;8;98;0;3;0;5;42;17;5;5;17;35;42;0;18;0;8;0;0;1;6;0;0;4;0,49,49,0,no_op,0.0,True,False
18;18;107;34;14;14;2;2;98;0;3;0;38;35;6;0;0;6;2;35;7;27;7;0;0;0;0;4;1;0;5;2,49,49,0,no_op,0.0,True,False
18;18;120;56;10;16;0;5;98;0;3;0;40;43;13;1;1;13;0;43;1;23;1;3;0;0;1;0;1;1;3;5,49,49,0,no_op,0.0,True,False
18;18;120;93;5;16;0;10;98;0;3;0;39;53;17;10;10;17;1;53;1;14;1;12;0;0;6;2;1;1;0;2,49,49,0,no_op,0.0,True,False
18;18;19;30;14;2;14;2;98;0;3;0;12;30;11;17;17;11;28;30;8;10;8;16;0;0;2;0;0;0;3;5,49,49,0,no_op,0.0,True,False
18;18;21;28;14;3;13;1;98;0;3;0;13;30;10;17;17;10;27;30;9;10;9;16;0;0;3;0;0;0;2;5,49,49,0,no_op,0.0,True,False
18;18;25;25;15;3;13;1;98;0;3;0;14;29;9;17;17;9;26;29;10;11;10;16;0;0;3;0;0;0;2;5,49,49,0,no_op,0.0,True,False
18;18;41;133;0;5;11;16;98;0;3;0;14;61;0;6;6;0;26;61;14;23;14;3;0;0;2;0;0;1;2;5,49,49,0,no_op,0.0,True,False
18;18;53;136;0;7;9;16;98;0;3;0;17;63;0;10;10;0;23;63;16;21;16;6;0;0;1;0;0;1;4;4,49,49,0,no_op,0.0,True,False
18;18;84;18;16;11;5;0;98;0;3;0;32;30;0;5;5;0;8;30;14;24;14;2;0;0;3;6;1;0;3;0,49,49,0,no_op,0.0,True,False
18;18;104;31;14;14;2;2;98;0;3;0;37;34;5;0;0;5;3;34;8;27;8;0;0;0;0;4;1;0;5;1,48,48,0,no_op,0.0,True,False
18;18;105;118;2;14;2;14;98;0;3;0;33;60;12;16;16;12;7;60;8;10;8;16;0;0;4;6;0;1;2;0,48,48,0,no_op,0.0,True,False
18;18;106;117;2;14;2;14;98;0;3;0;33;60;12;16;16;12;7;60;7;10;7;16;0;0;5;6;0;1;1;0,48,48,0,no_op,0.0,True,False
18;18;106;32;14;14;2;2;98;0;3;0;37;35;5;0;0;5;3;35;7;27;7;0;0;0;0;4;1;0;5;2,48,48,0,no_op,0.0,True,False
18;18;111;38;13;15;1;3;98;0;3;0;38;37;7;0;0;7;2;37;6;26;6;0;0;0;0;3;1;0;5;3,48,48,0,no_op,0.0,True,False
18;18;115;45;12;15;1;4;98;0;3;0;39;39;10;0;0;10;1;39;4;26;4;1;0;0;0;1;1;0;4;4,48,48,0,no_op,0.0,True,False
18;18;116;46;12;15;0;4;98;0;3;0;40;39;10;0;0;10;0;39;3;25;3;1;0;0;0;1;1;0;4;4,48,48,0,no_op,0.0,True,False
18;18;11;38;13;1;15;3;98;0;3;0;10;32;14;15;15;14;30;32;5;11;5;16;0;0;0;1;0;0;4;4,48,48,0,no_op,0.0,True,False
18;18;123;79;7;16;0;9;98;0;3;0;40;49;17;6;6;17;0;49;0;18;0;9;0;0;5;0;1;1;0;4,48,48,0,no_op,0.0,True,False
18;18;12;38;13;1;15;3;98;0;3;0;10;32;14;15;15;14;30;32;5;11;5;16;0;0;1;1;0;0;4;4,48,48,0,no_op,0.0,True,False
18;18;24;25;15;3;13;1;98;0;3;0;14;29;9;17;17;9;26;29;10;11;10;16;0;0;3;0;0;0;2;5,48,48,0,no_op,0.0,True,False
18;18;2;57;10;0;16;5;98;0;3;0;6;37;17;10;10;17;34;37;1;14;1;12;0;0;0;4;0;0;5;2,48,48,0,no_op,0.0,True,False
18;18;54;136;0;7;9;16;98;0;3;0;17;63;0;10;10;0;23;63;16;20;16;6;0;0;1;1;0;1;4;4,48,48,0,no_op,0.0,True,False
18;18;60;136;0;8;8;16;98;0;3;0;19;63;0;11;11;0;21;63;16;19;16;8;0;0;0;1;0;1;4;4,48,48,0,no_op,0.0,True,False
18;18;69;14;16;9;7;0;98;0;3;0;28;28;0;10;10;0;12;28;16;21;16;6;0;0;5;5;1;0;1;0,48,48,0,no_op,0.0,True,False
18;18;77;15;16;10;6;0;98;0;3;0;30;29;0;7;7;0;10;29;15;22;15;4;0;0;4;6;1;0;2;0,48,48,0,no_op,0.0,True,False
18;18;80;133;0;11;5;16;98;0;3;0;25;63;4;16;16;4;15;63;14;14;14;13;0;0;0;5;0;1;5;1,48,48,0,no_op,0.0,True,False
18;18;94;22;15;12;3;1;98;0;3;0;34;32;2;3;3;2;6;32;12;26;12;0;0;0;1;6;1;0;4;0,48,48,0,no_op,0.0,True,False
18;18;0;75;8;0;16;8;98;0;3;0;5;42;16;5;5;16;35;42;0;19;0;8;0;0;2;6;0;0;4;0,47,47,0,no_op,0.0,True,False
18;18;0;82;7;0;16;9;98;0;3;0;4;44;16;3;3;16;36;44;0;20;0;6;0;0;3;6;0;0;3;0,47,47,0,no_op,0.0,True,False
18;18;118;51;11;16;0;5;98;0;3;0;40;41;12;0;0;12;0;41;2;25;2;2;0;0;1;1;1;1;4;4,47,47,0,no_op,0.0,True,False
18;18;123;71;8;16;0;7;98;0;3;0;40;47;16;4;4;16;0;47;0;20;0;7;0;0;4;0;1;1;1;5,47,47,0,no_op,0.0,True,False
18;18;123;75;8;16;0;8;98;0;3;0;40;48;17;5;5;17;0;48;0;18;0;8;0;0;4;0;1;1;1;4,47,47,0,no_op,0.0,True,False
18;18;123;78;7;16;0;8;98;0;3;0;40;49;17;6;6;17;0;49;0;18;0;9;0;0;5;0;1;1;0;4,47,47,0,no_op,0.0,True,False
18;18;16;32;14;2;14;2;98;0;3;0;11;31;12;16;16;12;29;31;7;10;7;16;0;0;1;0;0;0;3;5,47,47,0,no_op,0.0,True,False
18;18;28;23;15;3;12;1;98;0;3;0;15;29;8;17;17;8;25;29;11;11;11;15;0;0;4;0;0;0;1;5,47,47,0,no_op,0.0,True,False
18;18;47;15;16;6;10;0;98;0;3;0;21;27;3;15;15;3;19;27;15;15;15;12;0;0;6;2;1;0;0;3,47,47,0,no_op,0.0,True,False
18;18;62;13;16;8;8;0;98;0;3;0;26;27;0;12;12;0;14;27;16;19;16;8;0;0;6;4;1;0;0;1,47,47,0,no_op,0.0,True,False
18;18;68;136;0;9;7;16;98;0;3;0;21;63;1;13;13;1;19;63;16;17;16;10;0;0;0;3;0;1;5;3,47,47,0,no_op,0.0,True,False
18;18;91;129;1;12;4;15;98;0;3;0;29;62;7;17;17;7;11;62;12;11;12;15;0;0;1;6;0;1;4;0,47,47,0,no_op,0.0,True,False
18;18;0;68;9;0;16;7;98;0;3;0;5;40;17;7;7;17;35;40;0;17;0;9;0;0;1;5;0;0;4;0,46,46,0,no_op,0.0,True,False
18;18;108;115;2;14;2;13;98;0;3;0;34;59;13;16;16;13;6;59;6;10;6;16;0;0;5;6;0;1;1;0,46,46,0,no_op,0.0,True,False
18;18;12;112;3;1;15;13;98;0;3;0;6;54;7;0;0;7;34;54;6;27;6;0;0;0;6;3;0;0;0;2,46,46,0,no_op,0.0,True,False
18;18;1;87;6;0;16;10;98;0;3;0;4;46;14;2;2;14;36;46;0;22;0;4;0;0;4;6;0;0;2;0,46,46,0,no_op,0.0,True,False
18;18;1;87;6;0;16;10;98;0;3;0;4;46;15;2;2;15;36;46;0;22;0;5;0;0;4;6;0;0;2;0,46,46,0,no_op,0.0,True,False
18;18;64;13;16;8;8;0;98;0;3;0;26;27;0;11;11;0;14;27;16;19;16;7;0;0;6;5;1;0;0;0,46,46,0,no_op,0.0,True,False
18;18;67;136;0;9;7;16;98;0;3;0;21;63;1;13;13;1;19;63;16;17;16;10;0;0;0;3;0;1;5;3,46,46,0,no_op,0.0,True,False
18;18;93;22;15;12;4;1;98;0;3;0;34;31;1;3;3;1;6;31;12;26;12;1;0;0;2;6;1;0;4;0,46,46,0,no_op,0.0,True,False
18;18;108;35;13;14;1;3;98;0;3;0;38;36;6;0;0;6;2;36;7;27;7;0;0;0;0;3;1;0;5;2,45,45,0,no_op,0.0,True,False
18;18;10;41;13;1;15;3;98;0;3;0;9;33;15;14;14;15;31;33;4;11;4;15;0;0;0;1;0;0;4;4,45,45,0,no_op,0.0,True,False
18;18;115;105;4;15;1;12;98;0;3;0;37;56;16;14;14;16;3;56;3;11;3;15;0;0;6;4;0;1;0;1,45,45,0,no_op,0.0,True,False
18;18;120;58;10;16;0;6;98;0;3;0;40;43;13;1;1;13;0;43;1;23;1;3;0;0;2;0;1;1;3;5,45,45,0,no_op,0.0,True,False
18;18;14;114;3;1;15;13;98;0;3;0;7;54;6;0;0;6;33;54;6;27;6;0;0;0;6;3;0;0;0;2,45,45,0,no_op,0.0,True,False
18;18;21;28;14;2;14;2;98;0;3;0;13;30;11;17;17;11;27;30;9;10;9;16;0;0;2;0;0;0;2;5,45,45,0,no_op,0.0,True,False
18;18;46;134;0;6;10;16;98;0;3;0;15;62;0;7;7;0;25;62;15;22;15;4;0;0;2;0;0;1;3;5,45,45,0,no_op,0.0,True,False
18;18;52;136;0;7;9;16;98;0;3;0;17;62;0;9;9;0;23;62;16;21;16;6;0;0;1;0;0;1;4;4,45,45,0,no_op,0.0,True,False
18;18;97;125;1;13;3;15;98;0;3;0;31;61;9;17;17;9;9;61;10;11;10;16;0;0;3;6;0;1;3;0,45,45,0,no_op,0.0,True,False
18;18;101;122;1;13;3;15;98;0;3;0;32;61;10;17;17;10;8;61;9;10;9;16;0;0;3;6;0;1;2;0,44,44,0,no_op,0.0,True,False
18;18;105;118;2;14;2;14;98;0;3;0;33;60;12;17;17;12;7;60;8;10;8;16;0;0;4;6;0;1;2;0,44,44,0,no_op,0.0,True,False
18;18;10;41;13;1;15;3;98;0;3;0;9;33;15;15;15;15;31;33;4;11;4;15;0;0;0;1;0;0;4;4,44,44,0,no_op,0.0,True,False
18;18;115;44;12;15;1;4;98;0;3;0;39;39;10;0;0;10;1;39;4;26;4;1;0;0;0;2;1;0;4;4,44,44,0,no_op,0.0,True,False
18;18;117;100;4;16;0;12;98;0;3;0;37;55;16;12;12;16;3;55;2;12;2;14;0;0;6;3;1;1;0;1,44,44,0,no_op,0.0,True,False
18;18;121;62;10;16;0;6;98;0;3;0;40;44;14;2;2;14;0;44;0;22;0;4;0;0;2;0;1;1;2;5,44,44,0,no_op,0.0,True,False
18;18;122;65;9;16;0;7;98;0;3;0;40;45;15;2;2;15;0;45;0;21;0;5;0;0;3;0;1;1;2;5,44,44,0,no_op,0.0,True,False
18;18;122;68;9;16;0;7;98;0;3;0;40;46;16;3;3;16;0;46;0;20;0;6;0;0;3;0;1;1;2;5,44,44,0,no_op,0.0,True,False
18;18;123;68;9;16;0;7;98;0;3;0;40;46;16;3;3;16;0;46;0;20;0;6;0;0;3;0;1;1;1;5,44,44,0,no_op,0.0,True,False
18;18;14;115;2;2;14;13;98;0;3;0;7;55;6;0;0;6;33;55;7;27;7;0;0;0;6;2;0;0;0;2,44,44,0,no_op,0.0,True,False
18;18;17;31;14;2;14;2;98;0;3;0;12;31;12;16;16;12;28;31;8;10;8;16;0;0;2;0;0;0;3;5,44,44,0,no_op,0.0,True,False
18;18;1;60;10;0;16;6;98;0;3;0;6;38;17;9;9;17;34;38;0;15;0;11;0;0;0;4;0;0;5;1,44,44,0,no_op,0.0,True,False
18;18;1;86;6;0;16;10;98;0;3;0;4;46;15;2;2;15;36;46;0;22;0;5;0;0;4;6;0;0;2;0,44,44,0,no_op,0.0,True,False
18;18;24;124;1;3;13;15;98;0;3;0;9;58;3;2;2;3;31;58;10;26;10;0;0;0;5;0;0;0;0;4,44,44,0,no_op,0.0,True,False
18;18;48;14;16;6;10;0;98;0;3;0;21;27;2;15;15;2;19;27;15;15;15;11;0;0;6;2;1;0;0;2,44,44,0,no_op,0.0,True,False
18;18;50;14;16;6;10;0;98;0;3;0;22;27;2;15;15;2;18;27;15;15;15;11;0;0;6;2;1;0;0;2,44,44,0,no_op,0.0,True,False
18;18;5;49;12;0;16;4;98;0;3;0;7;35;16;12;12;16;33;35;2;12;2;14;0;0;0;3;0;0;5;3,44,44,0,no_op,0.0,True,False
18;18;5;99;5;0;16;11;98;0;3;0;5;50;11;0;0;11;35;50;2;25;2;2;0;0;5;5;0;0;1;0,44,44,0,no_op,0.0,True,False
18;18;72;14;16;9;6;0;98;0;3;0;28;28;0;9;9;0;12;28;16;21;16;5;0;0;5;6;1;0;1;0,44,44,0,no_op,0.0,True,False
18;18;79;16;16;10;5;0;98;0;3;0;30;29;0;7;7;0;10;29;15;23;15;3;0;0;4;6;1;0;2;0,44,44,0,no_op,0.0,True,False
18;18;86;18;16;11;5;0;98;0;3;0;32;30;0;5;5;0;8;30;13;25;13;2;0;0;3;6;1;0;3;0,44,44,0,no_op,0.0,True,False
18;18;109;35;13;15;1;3;98;0;3;0;38;36;6;0;0;6;2;36;6;27;6;0;0;0;0;3;1;0;5;2,43,43,0,no_op,0.0,True,False
18;18;117;49;11;16;0;4;98;0;3;0;40;40;11;0;0;11;0;40;2;25;2;1;0;0;0;1;1;0;4;4,43,43,0,no_op,0.0,True,False
18;18;118;98;5;16;0;11;98;0;3;0;38;55;17;12;12;17;2;55;2;13;2;13;0;0;6;3;1;1;0;2,43,43,0,no_op,0.0,True,False
18;18;19;29;14;2;14;2;98;0;3;0;12;30;11;17;17;11;28;30;8;10;8;16;0;0;2;0;0;0;2;5,43,43,0,no_op,0.0,True,False
18;18;1;87;6;0;16;10;98;0;3;0;4;46;15;2;2;15;36;46;0;22;0;4;0;0;4;6;0;0;2;0,43,43,0,no_op,0.0,True,False
18;18;21;122;2;2;14;14;98;0;3;0;9;57;4;1;1;4;31;57;9;27;9;0;0;0;6;1;0;0;0;3,43,43,0,no_op,0.0,True,False
18;18;39;17;16;5;11;0;98;0;3;0;19;28;5;16;16;5;21;28;14;13;14;13;0;0;6;1;0;0;0;3,43,43,0,no_op,0.0,True,False
18;18;58;136;0;7;8;16;98;0;3;0;19;63;0;11;11;0;21;63;16;19;16;7;0;0;0;1;0;1;4;4,43,43,0,no_op,0.0,True,False
18;18;87;131;0;11;4;16;98;0;3;0;27;63;6;17;17;6;13;63;13;12;13;14;0;0;1;6;0;1;4;0,43,43,0,no_op,0.0,True,False
18;18;0;79;7;0;16;9;98;0;3;0;4;44;16;4;4;16;36;44;0;20;0;6;0;0;2;6;0;0;3;0,42,42,0,no_op,0.0,True,False
18;18;115;106;4;15;1;12;98;0;3;0;36;57;15;14;14;15;4;57;4;11;4;15;0;0;6;4;0;1;0;1,42,42,0,no_op,0.0,True,False
18;18;18;119;2;2;14;14;98;0;3;0;8;56;5;0;0;5;32;56;8;27;8;0;0;0;6;1;0;0;0;3,42,42,0,no_op,0.0,True,False
18;18;1;62;10;0;16;6;98;0;3;0;6;39;17;8;8;17;34;39;0;15;0;11;0;0;0;5;0;0;5;1,42,42,0,no_op,0.0,True,False
18;18;20;120;2;2;14;14;98;0;3;0;8;56;4;1;1;4;32;56;9;27;9;0;0;0;6;1;0;0;0;3,42,42,0,no_op,0.0,True,False
18;18;29;127;1;3;12;15;98;0;3;0;11;59;2;3;3;2;29;59;12;26;12;0;0;0;5;0;0;0;1;4,42,42,0,no_op,0.0,True,False
18;18;32;20;15;4;12;0;98;0;3;0;17;28;7;17;17;7;23;28;12;12;12;15;0;0;5;0;0;0;0;4,42,42,0,no_op,0.0,True,False
18;18;43;16;16;5;10;0;98;0;3;0;20;27;4;16;16;4;20;27;15;14;15;13;0;0;6;1;1;0;0;3,42,42,0,no_op,0.0,True,False
18;18;68;13;16;9;7;0;98;0;3;0;27;28;0;10;10;0;13;28;16;20;16;6;0;0;5;5;1;0;1;0,42,42,0,no_op,0.0,True,False
18;18;79;134;0;10;6;16;98;0;3;0;25;63;4;16;16;4;15;63;15;14;15;13;0;0;0;5;0;1;5;1,42,42,0,no_op,0.0,True,False
18;18;83;17;16;11;5;0;98;0;3;0;31;29;0;6;6;0;9;29;14;24;14;2;0;0;3;6;1;0;2;0,42,42,0,no_op,0.0,True,False
18;18;83;17;16;11;5;0;98;0;3;0;31;30;0;6;6;0;9;30;14;24;14;2;0;0;3;6;1;0;2;0,42,42,0,no_op,0.0,True,False
18;18;97;25;15;13;3;1;98;0;3;0;35;32;2;2;2;2;5;32;11;26;11;0;0;0;1;6;1;0;4;0,42,42,0,no_op,0.0,True,False
18;18;0;65;9;0;16;7;98;0;3;0;5;39;17;8;8;17;35;39;0;16;0;10;0;0;0;5;0;0;4;1,41,41,0,no_op,0.0,True,False
18;18;101;28;14;14;2;2;98;0;3;0;36;34;4;1;1;4;4;34;9;27;9;0;0;0;0;5;1;0;5;1,41,41,0,no_op,0.0,True,False
18;18;106;33;14;14;2;2;98;0;3;0;37;35;5;0;0;5;3;35;7;27;7;0;0;0;0;4;1;0;5;2,41,41,0,no_op,0.0,True,False
18;18;110;112;3;15;1;13;98;0;3;0;35;58;14;15;15;14;5;58;6;11;6;16;0;0;5;5;0;1;1;0,41,41,0,no_op,0.0,True,False
18;18;123;76;8;16;0;8;98;0;3;0;40;48;17;5;5;17;0;48;0;18;0;8;0;0;5;0;1;1;1;4,41,41,0,no_op,0.0,True,False
18;18;14;35;14;2;14;2;98;0;3;0;11;31;13;16;16;13;29;31;6;10;6;16;0;0;1;0;0;0;3;5,41,41,0,no_op,0.0,True,False
18;18;16;33;14;2;14;2;98;0;3;0;11;31;13;16;16;13;29;31;7;10;7;16;0;0;1;0;0;0;3;5,41,41,0,no_op,0.0,True,False
18;18;2;91;6;0;16;10;98;0;3;0;4;47;14;1;1;14;36;47;1;23;1;3;0;0;4;6;0;0;2;0,41,41,0,no_op,0.0,True,False
18;18;33;130;0;4;12;15;98;0;3;0;12;60;1;4;4;1;28;60;13;25;13;1;0;0;4;0;0;1;1;5,41,41,0,no_op,0.0,True,False
18;18;3;55;11;0;16;5;98;0;3;0;6;37;17;10;10;17;34;37;1;14;1;13;0;0;0;4;0;0;5;2,41,41,0,no_op,0.0,True,False
18;18;7;104;4;1;15;12;98;0;3;0;5;51;10;0;0;10;35;51;3;26;3;1;0;0;6;4;0;0;0;1,41,41,0,no_op,0.0,True,False
18;18;7;46;12;1;15;4;98;0;3;0;8;34;16;13;13;16;32;34;3;12;3;15;0;0;0;2;0;0;5;3,41,41,0,no_op,0.0,True,False
18;18;89;130;0;12;4;16;98;0;3;0;28;62;6;17;17;6;12;62;13;12;13;14;0;0;1;6;0;1;4;0,41,41,0,no_op,0.0,True,False
18;18;90;20;15;12;4;1;98;0;3;0;33;31;1;3;3;1;7;31;12;25;12;1;0;0;2;6;1;0;3;0,41,41,0,no_op,0.0,True,False
18;18;95;127;1;13;3;15;98;0;3;0;30;62;8;17;17;8;10;62;11;11;11;15;0;0;2;6;0;1;3;0,41,41,0,no_op,0.0,True,False
18;18;0;76;8;0;16;8;98;0;3;0;4;43;16;5;5;16;35;43;0;19;0;7;0;0;2;6;0;0;3;0,40,40,0,no_op,0.0,True,False
18;18;0;79;7;0;16;9;98;0;3;0;4;44;16;4;4;16;36;44;0;20;0;7;0;0;2;6;0;0;3;0,40,40,0,no_op,0.0,True,False
18;18;0;82;7;0;16;9;98;0;3;0;4;45;15;3;3;15;36;45;0;21;0;6;0;0;3;6;0;0;3;0,40,40,0,no_op,0.0,True,False
18;18;101;28;14;13;2;2;98;0;3;0;36;33;4;1;1;4;4;33;9;27;9;0;0;0;0;5;1;0;4;1,40,40,0,no_op,0.0,True,False
18;18;105;118;2;14;2;14;98;0;3;0;33;60;12;16;16;12;7;60;7;10;7;16;0;0;4;6;0;1;1;0,40,40,0,no_op,0.0,True,False
18;18;10;110;3;1;15;13;98;0;3;0;6;53;8;0;0;8;34;53;5;26;5;0;0;0;6;3;0;0;0;1,40,40,0,no_op,0.0,True,False
18;18;113;109;3;15;1;13;98;0;3;0;36;57;15;15;15;15;4;57;4;11;4;15;0;0;6;5;0;1;0;0,40,40,0,no_op,0.0,True,False
18;18;116;47;12;16;0;4;98;0;3;0;40;40;11;0;0;11;0;40;3;25;3;1;0;0;0;1;1;0;4;4,40,40,0,no_op,0.0,True,False
18;18;123;73;8;16;0;8;98;0;3;0;40;48;16;5;5;16;0;48;0;19;0;7;0;0;4;0;1;1;1;4,40,40,0,no_op,0.0,True,False
