bin_key,n,no_op_count,damp_low_band_count,majority_action,minority_fraction,evaluated,fiber_incompatible
18;55;65;128;18;30;27;25;110;5;15;14;28;62;20;13;9;5,1,1,0,no_op,0.0,False,False
18;55;65;34;21;30;39;27;110;4;14;13;24;39;16;18;4;11,1,1,0,no_op,0.0,False,False
18;55;66;127;18;30;27;24;110;5;15;14;28;62;20;13;9;5,1,1,0,no_op,0.0,False,False
18;55;66;127;18;30;27;24;110;5;16;14;28;62;21;13;9;5,1,1,0,no_op,0.0,False,False
18;55;66;127;18;30;28;25;110;5;15;14;28;62;20;13;9;5,1,1,0,no_op,0.0,False,False
18;55;66;34;20;30;40;28;110;5;14;13;24;39;16;18;4;11,1,1,0,no_op,0.0,False,False
18;55;67;127;18;30;27;24;110;5;16;14;29;62;21;12;10;5,1,1,0,no_op,0.0,False,False
18;55;67;127;18;30;28;24;110;5;15;14;29;61;21;12;10;5,1,1,0,no_op,0.0,False,False
18;55;67;127;18;30;28;25;110;4;15;14;29;62;21;12;10;5,1,1,0,no_op,0.0,False,False
18;55;67;127;18;30;28;25;110;4;15;14;29;62;21;12;9;5,1,1,0,no_op,0.0,False,False
18;55;67;127;18;30;28;25;110;5;15;14;28;62;21;13;9;5,1,1,0,no_op,0.0,False,False
18;55;67;35;21;30;40;27;110;4;14;13;24;39;15;18;4;11,1,1,0,no_op,0.0,False,False
18;55;68;126;18;30;28;24;110;4;15;14;29;61;21;12;10;4,1,1,0,no_op,0.0,False,False
18;55;68;126;18;30;28;24;110;4;15;14;29;61;21;12;10;5,1,1,0,no_op,0.0,False,False
18;55;68;127;18;30;28;24;110;5;16;14;29;61;21;12;10;4,1,1,0,no_op,0.0,False,False
18;55;69;126;18;30;28;24;110;5;15;14;29;61;21;12;10;4,1,1,0,no_op,0.0,False,False
18;55;69;126;18;30;28;24;110;5;16;14;29;61;21;12;10;4,1,1,0,no_op,0.0,False,False
18;55;69;127;18;30;28;24;110;5;16;14;29;61;21;12;10;4,1,1,0,no_op,0.0,False,False
18;55;69;35;20;30;40;27;110;4;14;13;25;39;15;18;4;12,1,1,0,no_op,0.0,False,False
18;55;69;35;20;30;40;27;110;5;14;13;25;39;15;18;4;12,1,1,0,no_op,0.0,False,False
18;55;6;69;19;29;33;35;110;5;17;12;11;50;11;4;20;14,1,1,0,no_op,0.0,False,False
18;55;6;70;19;29;33;35;110;5;17;11;11;50;11;4;19;14,1,1,0,no_op,0.0,False,False
18;55;6;71;19;28;33;35;110;5;17;11;11;50;11;4;19;14,1,1,0,no_op,0.0,False,False
18;55;6;71;20;28;33;34;110;4;17;12;11;50;11;4;19;14,1,1,0,no_op,0.0,False,False
18;55;6;72;19;28;33;35;110;5;17;11;11;51;11;4;19;14,1,1,0,no_op,0.0,False,False
18;55;6;72;19;29;33;35;110;5;17;11;11;51;11;4;19;15,1,1,0,no_op,0.0,False,False
18;55;6;73;19;28;33;34;110;5;17;11;11;51;10;5;19;15,1,1,0,no_op,0.0,False,False
18;55;6;73;20;28;33;34;110;4;17;12;11;51;11;5;19;15,1,1,0,no_op,0.0,False,False
18;55;6;74;19;28;32;35;110;5;17;11;11;51;10;5;19;15,1,1,0,no_op,0.0,False,False
18;55;6;74;19;28;33;34;110;4;17;11;11;51;10;5;19;15,1,1,0,no_op,0.0,False,False
18;55;6;74;19;28;33;34;110;4;17;12;11;51;10;5;19;15,1,1,0,no_op,0.0,False,False
18;55;6;74;19;28;33;34;110;5;17;11;11;51;10;5;19;15,1,1,0,no_op,0.0,False,False
18;55;6;75;19;28;32;34;110;5;17;11;11;51;10;5;19;15,1,1,0,no_op,0.0,False,False
18;55;6;76;19;28;32;34;110;5;17;11;11;52;10;5;19;15,1,1,0,no_op,0.0,False,False
18;55;6;76;19;28;33;34;110;4;17;11;11;52;10;5;19;16,1,1,0,no_op,0.0,False,False
18;55;6;77;19;28;32;34;110;4;17;11;11;52;10;5;19;16,1,1,0,no_op,0.0,False,False
18;55;6;78;19;28;32;34;110;4;17;11;11;52;9;5;19;16,1,1,0,no_op,0.0,False,False
18;55;6;85;19;28;31;34;110;4;17;11;11;54;8;7;17;18,1,1,0,no_op,0.0,False,False
18;55;6;86;19;28;31;34;110;4;17;11;12;54;8;7;17;18,1,1,0,no_op,0.0,False,False
18;55;6;87;19;28;31;34;110;5;16;11;12;54;8;7;17;18,1,1,0,no_op,0.0,False,False
18;55;6;88;19;28;31;34;110;4;17;11;12;55;7;8;16;18,1,1,0,no_op,0.0,False,False
18;55;6;89;19;28;30;34;110;5;16;11;12;55;7;8;16;19,1,1,0,no_op,0.0,False,False
18;55;6;89;19;28;31;34;110;4;16;11;12;55;7;8;16;19,1,1,0,no_op,0.0,False,False
18;55;6;89;19;28;31;34;110;4;17;11;12;55;7;8;16;18,1,1,0,no_op,0.0,False,False
18;55;6;90;19;28;31;33;110;4;17;11;12;55;7;8;16;19,1,1,0,no_op,0.0,False,False
18;55;6;90;19;28;31;34;110;5;16;11;12;55;7;8;16;19,1,1,0,no_op,0.0,False,False
18;55;6;91;19;28;30;34;110;5;16;11;12;55;7;8;16;19,1,1,0,no_op,0.0,False,False
18;55;6;92;19;28;30;34;110;5;16;11;12;55;7;9;15;19,1,1,0,no_op,0.0,False,False
18;55;70;126;18;30;28;24;110;4;15;14;29;61;21;11;11;4,1,1,0,no_op,0.0,False,False
18;55;70;126;18;30;28;24;110;4;15;14;29;61;21;12;10;4,1,1,0,no_op,0.0,False,False
18;55;70;36;21;30;39;27;110;4;14;12;25;39;14;18;4;12,1,1,0,no_op,0.0,False,False
18;55;70;36;21;30;40;27;110;4;14;12;25;39;14;18;4;12,1,1,0,no_op,0.0,False,False
18;55;71;125;18;30;28;24;110;4;16;14;30;61;21;11;11;4,1,1,0,no_op,0.0,False,False
18;55;71;126;18;30;28;24;110;5;16;14;30;61;21;11;11;4,1,1,0,no_op,0.0,False,False
18;55;71;36;20;30;40;27;110;4;14;12;26;39;14;18;4;13,1,1,0,no_op,0.0,False,False
18;55;71;36;20;30;40;27;110;5;14;12;25;39;14;18;4;12,1,1,0,no_op,0.0,False,False
18;55;71;36;20;30;40;27;110;5;14;13;26;39;14;18;4;13,1,1,0,no_op,0.0,False,False
18;55;72;36;20;30;40;27;110;4;14;12;26;39;14;18;4;13,1,1,0,no_op,0.0,False,False
18;55;72;36;20;30;40;27;110;5;14;12;26;39;13;18;4;13,1,1,0,no_op,0.0,False,False
18;55;72;36;20;30;40;27;110;5;14;13;26;39;14;18;4;13,1,1,0,no_op,0.0,False,False
18;55;72;37;21;30;39;27;110;4;14;12;26;39;13;18;4;13,1,1,0,no_op,0.0,False,False
18;55;73;125;18;30;28;24;110;4;16;14;30;61;21;11;11;4,1,1,0,no_op,0.0,False,False
18;55;73;125;18;30;28;24;110;5;16;14;30;61;21;10;12;4,1,1,0,no_op,0.0,False,False
18;55;73;125;18;30;28;24;110;5;16;14;30;61;21;11;12;4,1,1,0,no_op,0.0,False,False
18;55;73;37;20;30;40;27;110;5;14;12;26;39;13;18;4;13,1,1,0,no_op,0.0,False,False
18;55;73;37;20;30;40;27;110;5;14;13;26;39;13;18;4;13,1,1,0,no_op,0.0,False,False
18;55;73;37;21;30;39;26;110;4;14;12;26;39;13;18;4;13,1,1,0,no_op,0.0,False,False
18;55;74;124;18;30;28;23;110;5;16;14;30;61;21;10;12;4,1,1,0,no_op,0.0,False,False
18;55;74;37;20;30;39;26;110;4;14;12;26;39;13;18;4;14,1,1,0,no_op,0.0,False,False
18;55;74;37;20;30;40;27;110;5;14;12;26;39;13;18;4;13,1,1,0,no_op,0.0,False,False
18;55;74;37;20;30;40;27;110;5;14;12;26;39;13;18;4;14,1,1,0,no_op,0.0,False,False
18;55;74;37;20;30;40;27;110;5;14;13;26;39;13;18;4;13,1,1,0,no_op,0.0,False,False
18;55;75;124;18;30;28;24;110;4;16;14;30;60;21;10;12;4,1,1,0,no_op,0.0,False,False
18;55;75;37;20;30;40;26;110;5;14;12;26;39;13;18;4;14,1,1,0,no_op,0.0,False,False
18;55;75;38;20;30;39;26;110;4;14;12;26;39;13;18;4;14,1,1,0,no_op,0.0,False,False
18;55;75;38;20;30;39;26;110;4;14;12;27;39;12;18;5;14,1,1,0,no_op,0.0,False,False
18;55;75;38;20;30;40;26;110;5;14;12;27;39;13;18;5;14,1,1,0,no_op,0.0,False,False
18;55;76;123;18;30;28;23;110;5;16;14;31;60;21;10;13;4,1,1,0,no_op,0.0,False,False
18;55;76;123;18;30;28;24;110;4;16;14;31;60;21;10;12;4,1,1,0,no_op,0.0,False,False
18;55;77;122;18;30;29;24;110;4;16;14;31;60;21;9;13;4,1,1,0,no_op,0.0,False,False
18;55;77;39;20;30;39;26;110;4;14;12;27;39;12;18;5;15,1,1,0,no_op,0.0,False,False
18;55;77;39;20;30;40;26;110;5;14;12;27;39;12;18;5;14,1,1,0,no_op,0.0,False,False
18;55;78;122;18;30;28;23;110;5;16;14;31;60;21;9;13;4,1,1,0,no_op,0.0,False,False
18;55;78;122;18;30;29;23;110;4;16;14;31;60;20;9;13;4,1,1,0,no_op,0.0,False,False
18;55;78;122;18;30;29;23;110;4;16;14;31;60;20;9;14;4,1,1,0,no_op,0.0,False,False
18;55;78;122;18;30;29;23;110;5;16;14;31;60;20;9;14;4,1,1,0,no_op,0.0,False,False
18;55;78;39;20;31;39;26;110;4;14;12;27;39;12;18;5;15,1,1,0,no_op,0.0,False,False
18;55;78;40;20;31;39;26;110;4;14;12;27;39;11;18;5;15,1,1,0,no_op,0.0,False,False
18;55;79;121;18;30;29;23;110;5;16;14;31;60;20;8;14;4,1,1,0,no_op,0.0,False,False
18;55;79;121;18;30;29;23;110;5;16;14;31;60;20;9;14;4,1,1,0,no_op,0.0,False,False
18;55;79;121;18;30;29;23;110;5;17;14;31;60;20;8;14;4,1,1,0,no_op,0.0,False,False
18;55;79;122;18;30;29;23;110;5;16;14;31;60;20;9;14;4,1,1,0,no_op,0.0,False,False
18;55;79;40;20;30;39;26;110;5;14;12;28;39;11;18;5;15,1,1,0,no_op,0.0,False,False
18;55;79;40;20;30;40;26;110;5;14;12;28;39;11;18;5;15,1,1,0,no_op,0.0,False,False
18;55;7;66;19;29;33;35;110;5;17;12;11;49;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;7;67;19;29;33;35;110;5;17;12;11;49;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;7;67;20;28;33;34;110;5;17;12;11;49;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;7;67;20;28;34;34;110;5;17;12;11;49;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;7;68;19;28;33;35;110;5;17;12;11;50;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;7;68;20;28;33;34;110;4;18;12;11;50;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;7;68;20;28;34;34;110;4;18;12;11;50;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;7;69;19;28;33;35;110;5;17;12;11;50;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;7;69;20;28;33;34;110;5;17;12;11;50;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;7;91;19;28;31;33;110;4;17;11;12;55;7;8;16;19,1,1,0,no_op,0.0,False,False
18;55;7;91;19;28;31;34;110;4;16;11;12;55;7;8;15;19,1,1,0,no_op,0.0,False,False
18;55;7;92;19;28;30;34;110;4;16;11;12;55;7;8;15;19,1,1,0,no_op,0.0,False,False
18;55;7;92;19;28;30;34;110;5;16;11;12;56;7;9;15;19,1,1,0,no_op,0.0,False,False
18;55;7;93;19;28;30;33;110;4;16;11;12;56;7;9;15;19,1,1,0,no_op,0.0,False,False
18;55;7;94;19;28;30;33;110;4;16;10;12;56;7;9;15;19,1,1,0,no_op,0.0,False,False
18;55;7;94;19;28;30;33;110;4;16;11;12;56;7;9;14;19,1,1,0,no_op,0.0,False,False
18;55;7;94;19;28;30;34;110;5;16;11;12;56;7;9;15;19,1,1,0,no_op,0.0,False,False
18;55;7;95;19;28;30;34;110;5;16;11;12;56;7;10;14;19,1,1,0,no_op,0.0,False,False
18;55;7;95;19;28;30;34;110;5;16;11;12;56;7;9;14;19,1,1,0,no_op,0.0,False,False
18;55;80;121;18;30;29;23;110;5;16;14;32;59;20;8;14;5,1,1,0,no_op,0.0,False,False
18;55;80;121;18;30;29;23;110;5;17;14;31;60;20;8;14;5,1,1,0,no_op,0.0,False,False
18;55;80;41;20;31;39;25;110;4;14;11;28;40;11;17;5;16,1,1,0,no_op,0.0,False,False
18;55;80;41;20;31;39;25;110;4;14;12;28;39;11;17;5;16,1,1,0,no_op,0.0,False,False
18;55;81;41;20;31;39;25;110;4;14;11;28;40;11;17;5;16,1,1,0,no_op,0.0,False,False
18;55;81;42;20;30;39;25;110;5;14;12;28;40;10;17;5;16,1,1,0,no_op,0.0,False,False
18;55;82;119;18;30;29;23;110;4;16;14;32;59;20;8;15;5,1,1,0,no_op,0.0,False,False
18;55;82;119;18;30;29;23;110;5;16;14;32;59;20;8;15;5,1,1,0,no_op,0.0,False,False
18;55;82;120;18;30;29;22;110;5;17;14;32;59;20;8;15;5,1,1,0,no_op,0.0,False,False
18;55;83;118;18;30;29;23;110;4;17;14;32;59;20;7;15;5,1,1,0,no_op,0.0,False,False
18;55;83;119;18;30;29;23;110;4;16;14;32;59;20;7;15;5,1,1,0,no_op,0.0,False,False
18;55;83;43;20;30;39;25;110;5;14;11;29;40;10;17;6;17,1,1,0,no_op,0.0,False,False
18;55;83;43;20;31;39;25;110;4;14;11;29;40;10;17;6;17,1,1,0,no_op,0.0,False,False
18;55;84;118;18;30;29;22;110;5;17;14;32;59;20;7;15;5,1,1,0,no_op,0.0,False,False
18;55;84;118;18;30;29;23;110;5;17;14;32;58;20;7;16;5,1,1,0,no_op,0.0,False,False
18;55;84;118;18;30;29;23;110;5;17;14;32;59;20;7;16;5,1,1,0,no_op,0.0,False,False
18;55;84;43;20;31;39;25;110;4;14;11;29;40;10;17;6;17,1,1,0,no_op,0.0,False,False
18;55;84;44;20;31;39;25;110;4;14;11;29;40;10;17;6;17,1,1,0,no_op,0.0,False,False
18;55;85;117;18;30;29;23;110;4;17;14;33;58;19;7;16;5,1,1,0,no_op,0.0,False,False
18;55;85;118;18;30;29;22;110;5;17;13;33;58;19;7;16;5,1,1,0,no_op,0.0,False,False
18;55;85;44;20;30;39;25;110;5;14;11;29;40;10;17;6;17,1,1,0,no_op,0.0,False,False
18;55;85;45;20;30;39;25;110;5;14;11;29;40;9;16;6;17,1,1,0,no_op,0.0,False,False
18;55;85;45;20;30;39;25;110;5;14;11;30;40;9;16;6;17,1,1,0,no_op,0.0,False,False
18;55;85;45;20;31;39;25;110;4;14;11;30;40;9;16;7;17,1,1,0,no_op,0.0,False,False
18;55;86;116;18;30;30;22;110;5;17;13;33;58;19;6;16;6,1,1,0,no_op,0.0,False,False
18;55;86;116;18;30;30;22;110;5;17;14;33;58;19;6;17;6,1,1,0,no_op,0.0,False,False
18;55;86;116;18;30;30;23;110;4;17;14;33;58;19;6;16;5,1,1,0,no_op,0.0,False,False
18;55;86;116;18;30;30;23;110;4;17;14;33;58;19;7;16;5,1,1,0,no_op,0.0,False,False
18;55;86;45;20;30;39;25;110;5;14;11;30;40;9;16;7;17,1,1,0,no_op,0.0,False,False
18;55;86;45;20;31;39;25;110;4;14;11;30;40;9;16;7;18,1,1,0,no_op,0.0,False,False
18;55;86;46;20;31;39;25;110;4;14;11;30;40;9;16;7;18,1,1,0,no_op,0.0,False,False
18;55;87;115;18;30;30;22;110;5;17;13;33;58;19;6;17;6,1,1,0,no_op,0.0,False,False
18;55;87;115;18;30;30;22;110;5;17;14;33;58;19;6;17;6,1,1,0,no_op,0.0,False,False
18;55;87;46;20;31;39;24;110;4;14;11;30;41;9;16;7;18,1,1,0,no_op,0.0,False,False
18;55;88;114;18;30;30;22;110;5;17;13;33;57;18;6;17;6,1,1,0,no_op,0.0,False,False
18;55;88;114;18;30;30;22;110;5;17;13;33;57;19;6;17;6,1,1,0,no_op,0.0,False,False
18;55;88;48;20;31;39;24;110;4;14;11;30;41;8;15;7;18,1,1,0,no_op,0.0,False,False
18;55;89;113;18;30;30;22;110;5;17;13;34;57;18;5;18;7,1,1,0,no_op,0.0,False,False
18;55;89;113;18;31;30;22;110;4;17;14;33;57;18;5;17;6,1,1,0,no_op,0.0,False,False
18;55;89;113;18;31;30;22;110;4;17;14;34;57;18;5;17;6,1,1,0,no_op,0.0,False,False
18;55;89;113;18;31;30;22;110;5;17;13;33;57;18;6;17;6,1,1,0,no_op,0.0,False,False
18;55;89;48;20;31;38;24;110;4;15;11;31;41;8;15;8;18,1,1,0,no_op,0.0,False,False
18;55;89;49;20;31;38;24;110;4;15;11;31;41;8;15;8;18,1,1,0,no_op,0.0,False,False
18;55;8;64;19;29;34;35;110;5;17;12;11;48;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;8;64;20;28;34;34;110;4;18;12;11;49;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;8;64;20;28;34;34;110;5;17;12;11;49;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;8;65;20;28;34;34;110;5;17;12;11;49;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;8;65;20;28;34;35;110;5;17;12;11;49;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;8;66;20;28;34;34;110;4;17;12;11;49;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;8;95;19;28;30;33;110;5;16;11;12;56;7;10;14;19,1,1,0,no_op,0.0,False,False
18;55;8;96;19;28;30;33;110;4;16;10;13;57;7;10;14;19,1,1,0,no_op,0.0,False,False
18;55;8;96;19;28;30;33;110;5;16;11;12;56;7;10;14;19,1,1,0,no_op,0.0,False,False
18;55;8;96;19;28;30;33;110;5;16;11;13;57;7;10;14;19,1,1,0,no_op,0.0,False,False
18;55;8;96;19;29;29;33;110;5;16;11;12;56;7;10;14;19,1,1,0,no_op,0.0,False,False
18;55;8;97;19;28;30;33;110;4;16;10;13;57;7;10;13;20,1,1,0,no_op,0.0,False,False
18;55;8;97;19;28;30;33;110;4;16;10;13;57;7;10;14;20,1,1,0,no_op,0.0,False,False
18;55;8;97;19;28;30;33;110;5;16;11;13;57;7;10;14;19,1,1,0,no_op,0.0,False,False
18;55;8;98;19;29;29;33;110;5;16;11;13;57;7;10;13;20,1,1,0,no_op,0.0,False,False
18;55;90;112;18;31;30;22;110;4;17;13;34;57;18;5;18;7,1,1,0,no_op,0.0,False,False
18;55;90;113;18;30;30;22;110;5;17;13;34;57;18;5;18;7,1,1,0,no_op,0.0,False,False
18;55;90;49;20;31;39;24;110;5;15;11;31;41;8;15;8;19,1,1,0,no_op,0.0,False,False
18;55;90;50;20;30;39;24;110;5;14;11;31;41;8;15;8;19,1,1,0,no_op,0.0,False,False
18;55;91;110;18;31;30;22;110;4;17;13;34;56;17;5;18;7,1,1,0,no_op,0.0,False,False
18;55;91;110;18;31;31;22;110;5;17;13;34;56;17;5;18;7,1,1,0,no_op,0.0,False,False
18;55;91;50;20;30;39;24;110;5;14;11;31;41;8;15;8;19,1,1,0,no_op,0.0,False,False
18;55;91;51;20;31;39;24;110;5;15;11;31;41;8;15;9;19,1,1,0,no_op,0.0,False,False
18;55;92;109;19;30;31;21;110;5;17;13;34;56;17;5;18;8,1,1,0,no_op,0.0,False,False
18;55;92;110;18;31;31;22;110;4;17;13;34;56;17;5;18;7,1,1,0,no_op,0.0,False,False
18;55;92;110;18;31;31;22;110;5;17;13;34;56;17;5;18;7,1,1,0,no_op,0.0,False,False
18;55;92;51;20;30;39;24;110;5;14;11;31;42;8;14;9;19,1,1,0,no_op,0.0,False,False
18;55;92;51;20;30;39;24;110;5;15;11;31;42;8;14;9;19,1,1,0,no_op,0.0,False,False
18;55;92;51;20;31;38;24;110;5;15;11;31;42;8;14;9;19,1,1,0,no_op,0.0,False,False
18;55;92;52;20;30;39;24;110;5;15;11;31;42;7;14;9;19,1,1,0,no_op,0.0,False,False
18;55;92;52;20;31;38;24;110;4;15;11;32;42;7;14;9;19,1,1,0,no_op,0.0,False,False
18;55;92;52;20;31;38;24;110;5;15;11;31;42;7;14;9;19,1,1,0,no_op,0.0,False,False
18;55;92;53;20;31;38;24;110;4;15;11;32;42;7;14;9;19,1,1,0,no_op,0.0,False,False
18;55;93;108;18;31;31;21;110;5;17;13;34;56;17;4;19;8,1,1,0,no_op,0.0,False,False
18;55;93;108;18;31;31;22;110;4;17;13;34;56;17;4;19;8,1,1,0,no_op,0.0,False,False
18;55;93;53;20;31;38;23;110;4;15;10;32;42;7;14;10;19,1,1,0,no_op,0.0,False,False
18;55;93;53;20;31;38;23;110;5;15;11;32;42;7;14;9;19,1,1,0,no_op,0.0,False,False
18;55;93;54;20;30;39;23;110;5;15;11;32;42;7;14;10;19,1,1,0,no_op,0.0,False,False
18;55;93;54;20;31;38;23;110;5;15;11;32;42;7;14;10;19,1,1,0,no_op,0.0,False,False
18;55;94;106;18;31;31;21;110;5;17;13;34;55;16;4;19;9,1,1,0,no_op,0.0,False,False
18;55;94;106;18;31;31;22;110;4;17;13;34;55;16;4;19;9,1,1,0,no_op,0.0,False,False
18;55;94;107;19;31;31;21;110;5;17;13;34;55;16;4;19;8,1,1,0,no_op,0.0,False,False
18;55;94;107;19;31;31;21;110;5;17;13;34;55;16;4;19;9,1,1,0,no_op,0.0,False,False
18;55;94;54;20;30;39;23;110;5;15;11;32;42;7;14;10;19,1,1,0,no_op,0.0,False,False
18;55;94;54;20;31;38;23;110;5;15;11;32;42;7;13;10;19,1,1,0,no_op,0.0,False,False
18;55;94;55;20;31;38;23;110;4;15;11;32;42;7;13;10;19,1,1,0,no_op,0.0,False,False
18;55;94;55;20;31;38;23;110;5;15;11;32;42;7;13;10;19,1,1,0,no_op,0.0,False,False
18;55;94;55;20;31;38;23;110;5;15;11;32;43;7;13;10;19,1,1,0,no_op,0.0,False,False
18;55;94;56;20;31;37;23;110;4;15;10;32;43;7;13;11;20,1,1,0,no_op,0.0,False,False
18;55;94;56;20;31;38;23;110;4;15;10;32;43;7;13;10;20,1,1,0,no_op,0.0,False,False
18;55;95;104;18;31;31;22;110;5;17;13;35;55;15;4;19;9,1,1,0,no_op,0.0,False,False
18;55;95;56;20;30;38;23;110;5;15;11;32;43;7;13;11;20,1,1,0,no_op,0.0,False,False
18;55;95;56;20;31;38;23;110;5;15;11;32;43;7;13;10;20,1,1,0,no_op,0.0,False,False
18;55;95;57;20;31;38;23;110;5;15;11;32;43;7;13;11;20,1,1,0,no_op,0.0,False,False
18;55;96;102;18;31;32;22;110;4;17;13;35;54;15;4;19;10,1,1,0,no_op,0.0,False,False
18;55;96;103;18;31;31;22;110;4;18;13;35;54;15;4;19;10,1,1,0,no_op,0.0,False,False
18;55;96;103;18;31;32;22;110;4;17;13;35;54;15;4;19;10,1,1,0,no_op,0.0,False,False
18;55;96;103;19;31;32;21;110;5;17;12;35;54;15;4;19;10,1,1,0,no_op,0.0,False,False
18;55;96;103;19;31;32;21;110;5;17;13;35;54;15;4;19;10,1,1,0,no_op,0.0,False,False
18;55;96;104;18;31;31;22;110;4;18;13;35;55;15;4;19;9,1,1,0,no_op,0.0,False,False
18;55;96;104;19;31;32;21;110;5;17;12;35;55;15;4;19;10,1,1,0,no_op,0.0,False,False
18;55;96;104;19;31;32;21;110;5;17;12;35;55;15;4;19;9,1,1,0,no_op,0.0,False,False
18;55;96;58;20;31;37;23;110;4;15;10;33;43;7;12;11;20,1,1,0,no_op,0.0,False,False
18;55;96;58;20;31;37;23;110;4;16;10;33;43;7;12;12;20,1,1,0,no_op,0.0,False,False
18;55;96;59;20;31;37;23;110;4;16;10;33;43;7;12;12;20,1,1,0,no_op,0.0,False,False
18;55;97;102;18;31;32;21;110;5;17;13;35;54;15;4;20;10,1,1,0,no_op,0.0,False,False
18;55;97;102;19;31;32;21;110;5;17;12;35;54;14;4;20;10,1,1,0,no_op,0.0,False,False
18;55;97;102;19;31;32;21;110;5;17;12;35;54;15;4;19;10,1,1,0,no_op,0.0,False,False
18;55;97;59;20;31;37;23;110;5;15;11;33;43;7;12;12;20,1,1,0,no_op,0.0,False,False
18;55;97;60;20;31;38;23;110;5;15;11;33;44;7;11;12;20,1,1,0,no_op,0.0,False,False
18;55;97;60;20;31;38;23;110;5;15;11;33;44;7;12;12;20,1,1,0,no_op,0.0,False,False
18;55;97;61;20;31;37;23;110;4;16;10;33;44;7;11;13;20,1,1,0,no_op,0.0,False,False
18;55;97;61;20;31;37;23;110;5;15;11;33;44;7;11;12;20,1,1,0,no_op,0.0,False,False
18;55;98;100;18;31;32;21;110;4;18;13;35;53;14;4;20;11,1,1,0,no_op,0.0,False,False
18;55;98;100;19;31;32;21;110;5;17;12;35;53;14;4;20;11,1,1,0,no_op,0.0,False,False
18;55;98;63;20;31;37;22;110;4;16;10;33;44;7;10;13;20,1,1,0,no_op,0.0,False,False
18;55;98;63;20;31;37;22;110;4;16;10;34;44;7;10;13;20,1,1,0,no_op,0.0,False,False
18;55;98;63;20;31;37;22;110;5;16;11;33;44;7;11;13;20,1,1,0,no_op,0.0,False,False
18;55;98;64;20;31;36;22;110;4;16;10;34;45;7;10;14;20,1,1,0,no_op,0.0,False,False
18;55;98;64;20;31;37;22;110;5;16;11;34;44;7;10;13;20,1,1,0,no_op,0.0,False,False
18;55;98;98;18;31;32;22;110;4;18;12;35;53;13;4;20;11,1,1,0,no_op,0.0,False,False
18;55;98;98;19;31;32;21;110;5;17;12;35;53;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;98;99;19;31;33;21;110;5;17;12;35;53;13;4;20;11,1,1,0,no_op,0.0,False,False
18;55;99;64;20;31;37;22;110;5;16;11;34;44;7;10;13;20,1,1,0,no_op,0.0,False,False
18;55;99;65;20;31;37;22;110;5;16;11;34;45;7;10;14;19,1,1,0,no_op,0.0,False,False
18;55;99;66;19;31;36;22;110;4;16;10;34;45;7;10;14;19,1,1,0,no_op,0.0,False,False
18;55;99;67;19;31;37;22;110;5;16;11;34;45;7;9;14;19,1,1,0,no_op,0.0,False,False
18;55;99;95;18;31;33;22;110;4;18;12;35;52;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;99;95;19;31;33;21;110;4;18;12;35;52;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;99;95;19;31;33;21;110;5;17;12;35;52;12;4;20;13,1,1,0,no_op,0.0,False,False
18;55;99;97;19;31;33;21;110;5;17;12;35;53;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;99;98;19;31;33;21;110;5;17;12;35;53;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;9;100;19;29;29;33;110;5;15;11;13;57;7;11;12;20,1,1,0,no_op,0.0,False,False
18;55;9;101;19;29;29;33;110;5;15;11;13;58;7;11;12;20,1,1,0,no_op,0.0,False,False
18;55;9;61;20;28;34;34;110;5;17;12;11;48;14;4;20;11,1,1,0,no_op,0.0,False,False
18;55;9;62;20;28;34;34;110;5;17;12;11;48;14;4;20;11,1,1,0,no_op,0.0,False,False
18;55;9;63;20;28;34;34;110;4;18;12;11;48;13;4;20;11,1,1,0,no_op,0.0,False,False
18;55;9;63;20;28;34;34;110;4;18;12;11;48;14;4;20;11,1,1,0,no_op,0.0,False,False
18;55;9;63;20;28;34;34;110;5;17;12;11;48;14;4;20;11,1,1,0,no_op,0.0,False,False
18;55;9;64;20;28;34;34;110;4;17;12;11;48;13;4;20;12,1,1,0,no_op,0.0,False,False
18;55;9;98;19;28;29;33;110;5;16;11;13;57;7;11;13;20,1,1,0,no_op,0.0,False,False
18;55;9;98;19;29;29;33;110;5;15;11;13;57;7;11;13;20,1,1,0,no_op,0.0,False,False
