trial_id,case_id,seed,regime,step,time,action_index,action_key,thrust_x,thrust_y,expected_safe_time,expected_delta_v,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,547,5.47,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,548,5.48,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,549,5.49,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,550,5.5,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,551,5.51,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,552,5.52,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,553,5.53,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,554,5.54,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,555,5.55,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,556,5.56,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,557,5.57,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,558,5.58,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,559,5.59,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,560,5.6,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,561,5.61,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,562,5.62,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,563,5.63,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,564,5.64,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,565,5.65,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,566,5.66,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_000,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,0,near_escape,567,5.67,0,0:0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_delta_v"":0.064}]"
